id,identifier,project_code,sales_reporting_name,date,calendar_year,calendar_month,column,raw_value,source
A3323200523225003_peak_consumption_kw,A3323200523225003,332320,Nelson Lagoon,2022-11-01,2022,11,peak_consumption_kw,7202,outlier_check
A3323200623225003_peak_consumption_kw,A3323200623225003,332320,Nelson Lagoon,2022-12-01,2022,12,peak_consumption_kw,7202,outlier_check
A3323200723225003_peak_consumption_kw,A3323200723225003,332320,Nelson Lagoon,2023-01-01,2023,1,peak_consumption_kw,7202,outlier_check
A3323200723225003_com_facil_sold_to,A3323200723225003,332320,Nelson Lagoon,2023-01-01,2023,1,com_facil_sold_to,8649,outlier_check
A3323200823225003_peak_consumption_kw,A3323200823225003,332320,Nelson Lagoon,2023-02-01,2023,2,peak_consumption_kw,7202,outlier_check
A3323200923225003_peak_consumption_kw,A3323200923225003,332320,Nelson Lagoon,2023-03-01,2023,3,peak_consumption_kw,7202,outlier_check
A3323201023225003_peak_consumption_kw,A3323201023225003,332320,Nelson Lagoon,2023-04-01,2023,4,peak_consumption_kw,7202,outlier_check
A3323201123225003_fuel_used_gallons,A3323201123225003,332320,Nelson Lagoon,2023-05-01,2023,5,fuel_used_gallons,25196,outlier_check
A3323201123225003_peak_consumption_kw,A3323201123225003,332320,Nelson Lagoon,2023-05-01,2023,5,peak_consumption_kw,7202,outlier_check
A3323201223225003_peak_consumption_kw,A3323201223225003,332320,Nelson Lagoon,2023-06-01,2023,6,peak_consumption_kw,7202,outlier_check
A3323200124225003_peak_consumption_kw,A3323200124225003,332320,Nelson Lagoon,2023-07-01,2023,7,peak_consumption_kw,7202,outlier_check
A3323200224225003_peak_consumption_kw,A3323200224225003,332320,Nelson Lagoon,2023-08-01,2023,8,peak_consumption_kw,7202,outlier_check
A3323200324225003_peak_consumption_kw,A3323200324225003,332320,Nelson Lagoon,2023-09-01,2023,9,peak_consumption_kw,7202,outlier_check
A3323200424225003_peak_consumption_kw,A3323200424225003,332320,Nelson Lagoon,2023-10-01,2023,10,peak_consumption_kw,7202,outlier_check
A3323200524225003_peak_consumption_kw,A3323200524225003,332320,Nelson Lagoon,2023-11-01,2023,11,peak_consumption_kw,7202,outlier_check
A3323200624225003_peak_consumption_kw,A3323200624225003,332320,Nelson Lagoon,2023-12-01,2023,12,peak_consumption_kw,7202,outlier_check
A3323200724225003_peak_consumption_kw,A3323200724225003,332320,Nelson Lagoon,2024-01-01,2024,1,peak_consumption_kw,7202,outlier_check
A3323200824225003_peak_consumption_kw,A3323200824225003,332320,Nelson Lagoon,2024-02-01,2024,2,peak_consumption_kw,7202,outlier_check
A3323200924225003_peak_consumption_kw,A3323200924225003,332320,Nelson Lagoon,2024-03-01,2024,3,peak_consumption_kw,7202,outlier_check
A3323201024225003_fuel_used_gallons,A3323201024225003,332320,Nelson Lagoon,2024-04-01,2024,4,fuel_used_gallons,8261,outlier_check
A3323201024225003_peak_consumption_kw,A3323201024225003,332320,Nelson Lagoon,2024-04-01,2024,4,peak_consumption_kw,7202,outlier_check
A3323201124225003_fuel_used_gallons,A3323201124225003,332320,Nelson Lagoon,2024-05-01,2024,5,fuel_used_gallons,9876,outlier_check
A3323201124225003_peak_consumption_kw,A3323201124225003,332320,Nelson Lagoon,2024-05-01,2024,5,peak_consumption_kw,7202,outlier_check
A3323201224225003_peak_consumption_kw,A3323201224225003,332320,Nelson Lagoon,2024-06-01,2024,6,peak_consumption_kw,7202,outlier_check
A3323201224225003_commercial_sold_to,A3323201224225003,332320,Nelson Lagoon,2024-06-01,2024,6,commercial_sold_to,16305,outlier_check
A3323200125225003_peak_consumption_kw,A3323200125225003,332320,Nelson Lagoon,2024-07-01,2024,7,peak_consumption_kw,7202,outlier_check
A3323200125225003_commercial_sold_to,A3323200125225003,332320,Nelson Lagoon,2024-07-01,2024,7,commercial_sold_to,16132,outlier_check
A3323200225225003_peak_consumption_kw,A3323200225225003,332320,Nelson Lagoon,2024-08-01,2024,8,peak_consumption_kw,7202,outlier_check
A3323200325225003_fuel_used_gallons,A3323200325225003,332320,Nelson Lagoon,2024-09-01,2024,9,fuel_used_gallons,10128,outlier_check
A3323200325225003_peak_consumption_kw,A3323200325225003,332320,Nelson Lagoon,2024-09-01,2024,9,peak_consumption_kw,7202,outlier_check
A3323200425225003_fuel_used_gallons,A3323200425225003,332320,Nelson Lagoon,2024-10-01,2024,10,fuel_used_gallons,10835,outlier_check
A3323200425225003_peak_consumption_kw,A3323200425225003,332320,Nelson Lagoon,2024-10-01,2024,10,peak_consumption_kw,7202,outlier_check
A3323200525225003_peak_consumption_kw,A3323200525225003,332320,Nelson Lagoon,2024-11-01,2024,11,peak_consumption_kw,7202,outlier_check
A3323200625225003_peak_consumption_kw,A3323200625225003,332320,Nelson Lagoon,2024-12-01,2024,12,peak_consumption_kw,7202,outlier_check
A3323200725225003_peak_consumption_kw,A3323200725225003,332320,Nelson Lagoon,2025-01-01,2025,1,peak_consumption_kw,7202,outlier_check
A3323200825225003_peak_consumption_kw,A3323200825225003,332320,Nelson Lagoon,2025-02-01,2025,2,peak_consumption_kw,7202,outlier_check
A3323200925225003_peak_consumption_kw,A3323200925225003,332320,Nelson Lagoon,2025-03-01,2025,3,peak_consumption_kw,7202,outlier_check
A3323201025225003_peak_consumption_kw,A3323201025225003,332320,Nelson Lagoon,2025-04-01,2025,4,peak_consumption_kw,7202,outlier_check
A3323201125225003_peak_consumption_kw,A3323201125225003,332320,Nelson Lagoon,2025-05-01,2025,5,peak_consumption_kw,7202,outlier_check
A3323201225225003_peak_consumption_kw,A3323201225225003,332320,Nelson Lagoon,2025-06-01,2025,6,peak_consumption_kw,7202,outlier_check
A3323201225225003_commercial_sold_to,A3323201225225003,332320,Nelson Lagoon,2025-06-01,2025,6,commercial_sold_to,22278,outlier_check
A3323200126225003_peak_consumption_kw,A3323200126225003,332320,Nelson Lagoon,2025-07-01,2025,7,peak_consumption_kw,7202,outlier_check
A3323200126225003_commercial_sold_to,A3323200126225003,332320,Nelson Lagoon,2025-07-01,2025,7,commercial_sold_to,14285,outlier_check
A3323200226225003_fuel_used_gallons,A3323200226225003,332320,Nelson Lagoon,2025-08-01,2025,8,fuel_used_gallons,4860,outlier_check
A3323200226225003_peak_consumption_kw,A3323200226225003,332320,Nelson Lagoon,2025-08-01,2025,8,peak_consumption_kw,7202,outlier_check
A3323200326225003_fuel_used_gallons,A3323200326225003,332320,Nelson Lagoon,2025-09-01,2025,9,fuel_used_gallons,5628,outlier_check
A3323200426225003_fuel_used_gallons,A3323200426225003,332320,Nelson Lagoon,2025-10-01,2025,10,fuel_used_gallons,5425,outlier_check
A3323200826225003_total_kwh_purchased,A3323200826225003,332320,Nelson Lagoon,2026-02-01,2026,2,total_kwh_purchased,25279,outlier_check
A3323201026225003_fuel_used_gallons,A3323201026225003,332320,Nelson Lagoon,2026-04-01,2026,4,fuel_used_gallons,9551,outlier_check
A3323201226225003_commercial_sold_to,A3323201226225003,332320,Nelson Lagoon,2026-06-01,2026,6,commercial_sold_to,19778,outlier_check
A3323200127225003_commercial_sold_to,A3323200127225003,332320,Nelson Lagoon,2026-07-01,2026,7,commercial_sold_to,24504,outlier_check
A3314800116225003_commercial_sold_to,A3314800116225003,331480,New Stuyahok,2015-07-01,2015,7,commercial_sold_to,19107,outlier_check
A3314800216225003_commercial_sold_to,A3314800216225003,331480,New Stuyahok,2015-08-01,2015,8,commercial_sold_to,18882,outlier_check
A3314800316225003_commercial_sold_to,A3314800316225003,331480,New Stuyahok,2015-09-01,2015,9,commercial_sold_to,21639,outlier_check
A3314800416225003_commercial_sold_to,A3314800416225003,331480,New Stuyahok,2015-10-01,2015,10,commercial_sold_to,20657,outlier_check
A3314800516225003_commercial_sold_to,A3314800516225003,331480,New Stuyahok,2015-11-01,2015,11,commercial_sold_to,20037,outlier_check
A3314800616225003_commercial_sold_to,A3314800616225003,331480,New Stuyahok,2015-12-01,2015,12,commercial_sold_to,19954,outlier_check
A3314800716225003_commercial_sold_to,A3314800716225003,331480,New Stuyahok,2016-01-01,2016,1,commercial_sold_to,21334,outlier_check
A3314800618225003_fuel_used_gallons,A3314800618225003,331480,New Stuyahok,2017-12-01,2017,12,fuel_used_gallons,-9920,outlier_check
A3314800823225003_fuel_used_gallons,A3314800823225003,331480,New Stuyahok,2023-02-01,2023,2,fuel_used_gallons,879,outlier_check
A3314801223225003_fuel_used_gallons,A3314801223225003,331480,New Stuyahok,2023-06-01,2023,6,fuel_used_gallons,0,outlier_check
A3314800924225003_powerhouse_consumption_kwh,A3314800924225003,331480,New Stuyahok,2024-03-01,2024,3,powerhouse_consumption_kwh,14957,outlier_check
A3314800225225003_powerhouse_consumption_kwh,A3314800225225003,331480,New Stuyahok,2024-08-01,2024,8,powerhouse_consumption_kwh,7738,outlier_check
A3314800325225003_powerhouse_consumption_kwh,A3314800325225003,331480,New Stuyahok,2024-09-01,2024,9,powerhouse_consumption_kwh,7730,outlier_check
A3314800425225003_powerhouse_consumption_kwh,A3314800425225003,331480,New Stuyahok,2024-10-01,2024,10,powerhouse_consumption_kwh,7534,outlier_check
A3314801125225003_fuel_used_gallons,A3314801125225003,331480,New Stuyahok,2025-05-01,2025,5,fuel_used_gallons,0,outlier_check
A3314800526225003_commercial_sold_to,A3314800526225003,331480,New Stuyahok,2025-11-01,2025,11,commercial_sold_to,-5399,outlier_check
A3314800626225003_commercial_sold_to,A3314800626225003,331480,New Stuyahok,2025-12-01,2025,12,commercial_sold_to,47865,outlier_check
A3314800726225003_commercial_sold_to,A3314800726225003,331480,New Stuyahok,2026-01-01,2026,1,commercial_sold_to,26393,outlier_check
A3314800826225003_commercial_sold_to,A3314800826225003,331480,New Stuyahok,2026-02-01,2026,2,commercial_sold_to,24144,outlier_check
A3314800926225003_commercial_sold_to,A3314800926225003,331480,New Stuyahok,2026-03-01,2026,3,commercial_sold_to,26907,outlier_check
A3314801026225003_commercial_sold_to,A3314801026225003,331480,New Stuyahok,2026-04-01,2026,4,commercial_sold_to,23202,outlier_check
A3314801126225003_residential_sold_to,A3314801126225003,331480,New Stuyahok,2026-05-01,2026,5,residential_sold_to,0,outlier_check
A3314801126225003_commercial_sold_to,A3314801126225003,331480,New Stuyahok,2026-05-01,2026,5,commercial_sold_to,0,outlier_check
A3314801126225003_com_facil_sold_to,A3314801126225003,331480,New Stuyahok,2026-05-01,2026,5,com_facil_sold_to,0,outlier_check
A3314801126225003_govt_facil_sold_to,A3314801126225003,331480,New Stuyahok,2026-05-01,2026,5,govt_facil_sold_to,0,outlier_check
A3328700716225003_govt_facil_sold_to,A3328700716225003,332870,Newtok,2016-01-01,2016,1,govt_facil_sold_to,1132,outlier_check
A3328700916225003_unbilled_sold_to,A3328700916225003,332870,Newtok,2016-03-01,2016,3,unbilled_sold_to,1505,outlier_check
A3328700817225003_govt_facil_sold_to,A3328700817225003,332870,Newtok,2017-02-01,2017,2,govt_facil_sold_to,1193,outlier_check
A3328700519225003_govt_facil_sold_to,A3328700519225003,332870,Newtok,2018-11-01,2018,11,govt_facil_sold_to,1171,outlier_check
A3328700619225003_govt_facil_sold_to,A3328700619225003,332870,Newtok,2018-12-01,2018,12,govt_facil_sold_to,1191,outlier_check
A3328700222225003_commercial_sold_to,A3328700222225003,332870,Newtok,2021-08-01,2021,8,commercial_sold_to,38198,outlier_check
A3328700522225003_commercial_sold_to,A3328700522225003,332870,Newtok,2021-11-01,2021,11,commercial_sold_to,30152,outlier_check
A3328700622225003_fuel_used_gallons,A3328700622225003,332870,Newtok,2021-12-01,2021,12,fuel_used_gallons,9552,outlier_check
A3328700722225003_fuel_used_gallons,A3328700722225003,332870,Newtok,2022-01-01,2022,1,fuel_used_gallons,9037,outlier_check
A3328700822225003_powerhouse_consumption_kwh,A3328700822225003,332870,Newtok,2022-02-01,2022,2,powerhouse_consumption_kwh,3414,outlier_check
A3328701022225003_commercial_sold_to,A3328701022225003,332870,Newtok,2022-04-01,2022,4,commercial_sold_to,22783,outlier_check
A3328701222225003_fuel_used_gallons,A3328701222225003,332870,Newtok,2022-06-01,2022,6,fuel_used_gallons,12958,outlier_check
A3328701222225003_powerhouse_consumption_kwh,A3328701222225003,332870,Newtok,2022-06-01,2022,6,powerhouse_consumption_kwh,3964,outlier_check
A3328700223225003_commercial_sold_to,A3328700223225003,332870,Newtok,2022-08-01,2022,8,commercial_sold_to,23759,outlier_check
A3328700323225003_commercial_sold_to,A3328700323225003,332870,Newtok,2022-09-01,2022,9,commercial_sold_to,28047,outlier_check
A3328700823225003_com_facil_sold_to,A3328700823225003,332870,Newtok,2023-02-01,2023,2,com_facil_sold_to,6908,outlier_check
A3328701123225003_commercial_sold_to,A3328701123225003,332870,Newtok,2023-05-01,2023,5,commercial_sold_to,23904,outlier_check
A3328700524225003_fuel_used_gallons,A3328700524225003,332870,Newtok,2023-11-01,2023,11,fuel_used_gallons,7800,outlier_check
A3328700624225003_powerhouse_consumption_kwh,A3328700624225003,332870,Newtok,2023-12-01,2023,12,powerhouse_consumption_kwh,2434,outlier_check
A3328700624225003_commercial_sold_to,A3328700624225003,332870,Newtok,2023-12-01,2023,12,commercial_sold_to,24221,outlier_check
A3328700724225003_powerhouse_consumption_kwh,A3328700724225003,332870,Newtok,2024-01-01,2024,1,powerhouse_consumption_kwh,2434,outlier_check
A3328700824225003_fuel_used_gallons,A3328700824225003,332870,Newtok,2024-02-01,2024,2,fuel_used_gallons,11736,outlier_check
A3328700824225003_powerhouse_consumption_kwh,A3328700824225003,332870,Newtok,2024-02-01,2024,2,powerhouse_consumption_kwh,4570,outlier_check
A3328700924225003_com_facil_sold_to,A3328700924225003,332870,Newtok,2024-03-01,2024,3,com_facil_sold_to,7429,outlier_check
A3328701124225003_fuel_used_gallons,A3328701124225003,332870,Newtok,2024-05-01,2024,5,fuel_used_gallons,11907,outlier_check
A3328701124225003_powerhouse_consumption_kwh,A3328701124225003,332870,Newtok,2024-05-01,2024,5,powerhouse_consumption_kwh,3111,outlier_check
A3328701124225003_govt_facil_sold_to,A3328701124225003,332870,Newtok,2024-05-01,2024,5,govt_facil_sold_to,1435,outlier_check
A3328701224225003_govt_facil_sold_to,A3328701224225003,332870,Newtok,2024-06-01,2024,6,govt_facil_sold_to,1502,outlier_check
A3328700125225003_commercial_sold_to,A3328700125225003,332870,Newtok,2024-07-01,2024,7,commercial_sold_to,24896,outlier_check
A3328700125225003_govt_facil_sold_to,A3328700125225003,332870,Newtok,2024-07-01,2024,7,govt_facil_sold_to,1879,outlier_check
A3328700225225003_fuel_used_gallons,A3328700225225003,332870,Newtok,2024-08-01,2024,8,fuel_used_gallons,10205,outlier_check
A3328700225225003_powerhouse_consumption_kwh,A3328700225225003,332870,Newtok,2024-08-01,2024,8,powerhouse_consumption_kwh,2444,outlier_check
A3328700425225003_fuel_used_gallons,A3328700425225003,332870,Newtok,2024-10-01,2024,10,fuel_used_gallons,11062,outlier_check
A3328700525225003_govt_facil_sold_to,A3328700525225003,332870,Newtok,2024-11-01,2024,11,govt_facil_sold_to,2092,outlier_check
A3328700625225003_govt_facil_sold_to,A3328700625225003,332870,Newtok,2024-12-01,2024,12,govt_facil_sold_to,1324,outlier_check
A3328700725225003_govt_facil_sold_to,A3328700725225003,332870,Newtok,2025-01-01,2025,1,govt_facil_sold_to,1326,outlier_check
A3328700825225003_powerhouse_consumption_kwh,A3328700825225003,332870,Newtok,2025-02-01,2025,2,powerhouse_consumption_kwh,6287,outlier_check
A3328700925225003_powerhouse_consumption_kwh,A3328700925225003,332870,Newtok,2025-03-01,2025,3,powerhouse_consumption_kwh,6287,outlier_check
A3328701025225003_fuel_used_gallons,A3328701025225003,332870,Newtok,2025-04-01,2025,4,fuel_used_gallons,13414,outlier_check
A3328701025225003_powerhouse_consumption_kwh,A3328701025225003,332870,Newtok,2025-04-01,2025,4,powerhouse_consumption_kwh,8954,outlier_check
A3328701125225003_fuel_used_gallons,A3328701125225003,332870,Newtok,2025-05-01,2025,5,fuel_used_gallons,13764,outlier_check
A3328701125225003_powerhouse_consumption_kwh,A3328701125225003,332870,Newtok,2025-05-01,2025,5,powerhouse_consumption_kwh,3815,outlier_check
A3328701125225003_govt_facil_sold_to,A3328701125225003,332870,Newtok,2025-05-01,2025,5,govt_facil_sold_to,3720,outlier_check
A3328701225225003_govt_facil_sold_to,A3328701225225003,332870,Newtok,2025-06-01,2025,6,govt_facil_sold_to,1395,outlier_check
A3328700126225003_govt_facil_sold_to,A3328700126225003,332870,Newtok,2025-07-01,2025,7,govt_facil_sold_to,1396,outlier_check
A3328700226225003_govt_facil_sold_to,A3328700226225003,332870,Newtok,2025-08-01,2025,8,govt_facil_sold_to,1498,outlier_check
A3328700426225003_fuel_used_gallons,A3328700426225003,332870,Newtok,2025-10-01,2025,10,fuel_used_gallons,10024,outlier_check
A3328700426225003_powerhouse_consumption_kwh,A3328700426225003,332870,Newtok,2025-10-01,2025,10,powerhouse_consumption_kwh,3696,outlier_check
A3328700426225003_commercial_sold_to,A3328700426225003,332870,Newtok,2025-10-01,2025,10,commercial_sold_to,22389,outlier_check
A3328700626225003_fuel_used_gallons,A3328700626225003,332870,Newtok,2025-12-01,2025,12,fuel_used_gallons,10781,outlier_check
A3328700626225003_powerhouse_consumption_kwh,A3328700626225003,332870,Newtok,2025-12-01,2025,12,powerhouse_consumption_kwh,3288,outlier_check
A3328700626225003_residential_sold_to,A3328700626225003,332870,Newtok,2025-12-01,2025,12,residential_sold_to,53739,outlier_check
A3328700626225003_commercial_sold_to,A3328700626225003,332870,Newtok,2025-12-01,2025,12,commercial_sold_to,34830,outlier_check
A3328700626225003_govt_facil_sold_to,A3328700626225003,332870,Newtok,2025-12-01,2025,12,govt_facil_sold_to,1776,outlier_check
A3328700726225003_fuel_used_gallons,A3328700726225003,332870,Newtok,2026-01-01,2026,1,fuel_used_gallons,10781,outlier_check
A3328700726225003_powerhouse_consumption_kwh,A3328700726225003,332870,Newtok,2026-01-01,2026,1,powerhouse_consumption_kwh,3288,outlier_check
A3328700726225003_govt_facil_sold_to,A3328700726225003,332870,Newtok,2026-01-01,2026,1,govt_facil_sold_to,1710,outlier_check
A3328700826225003_fuel_used_gallons,A3328700826225003,332870,Newtok,2026-02-01,2026,2,fuel_used_gallons,11669,outlier_check
