identifier,line_no,utility,community,amount,purchased_from,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,umr_month,fiscal_year,calendar_year
A3319100622225003,0,CLARKS POINT VILLAGE COUNCIL,Clark's Point,7010.72,NA,2724,93,17118,12138,1201,3293,0,2.9695,4491,0,13336.02,0,20,22,5,4,2,0,NA,51108,0,NA,0,NA,0,December,2022,2021
A3319000622225003,0,CIRCLE ELECTRIC LLC,Circle,8557.68,NA,1105,87,11529,7037,9542,8909,0,3.5788,3461,12349.83,12386.23,0,43,7,6,3,0,0,NA,42446,0,NA,0,NA,0,December,2022,2021
A3319400622225003,0,CITY OF EGEGIK,Egegik,6597.94,NA,2690,98,11236,14337,11145,1393,0,3.0549,3857,17258.52,11782.75,0,85,22,18,2,0,0,NA,46080,0,NA,0,NA,0,December,2022,2021
A3319300622225003,0,DIOMEDE JOINT UTLITIES,Diomede,2068.53,NA,2356,97,11053,20107,1260,0,669,2.6736,3158,13606.37,8443.23,0,36,11,2,1,2,0,NA,37862,0,NA,0,NA,0,December,2022,2021
A3319800622225003,0,G & K INC.,Cold Bay,4744.47,NA,15348,271,17916,128056,7170,64245,0,4.97,17393,38254.25,86443.21,0,41,28,4,51,0,0,NA,229920,0,NA,0,NA,0,December,2022,2021
A3319700622225003,0,CITY OF FALSE PASS,False Pass,2212.11,NA,2588,100,8533,25175,7995,1657,3299,2.3403,2720,8245.58,6365.62,0,26,13,11,3,1,0,NA,54537,0,NA,0,NA,0,December,2022,2021
A3319600622225003,0,ELFIN COVE UTILITY COMMISSION,Elfin Cove,1516.08,NA,975,35,2432,2709,501,83,0,4.173,1012,4375.29,4223.08,0,42,27,7,1,0,0,NA,10573,0,NA,0,NA,0,December,2022,2021
A3319500622225003,0,ALASKA VILLAGE ELECTRIC COOP,Ekwok,5849.91,NA,0,0,23785,0,11537,8865,0,0,0,0,0,0,50,17,9,4,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3318300622225003,0,GOLD COUNTRY ENERGY,Central,7733.62,NA,1304,79,18533,5679,284,5596,0,2.98,3585,9218.66,10683.3,0,111,13,1,5,0,0,NA,39803,0,NA,0,NA,0,December,2022,2021
A3318100622225003,0,BIRCH CREEK ELECTRIC COMPANY,Birch Creek,3025.13,NA,124,73,3961,2329,1038,85,0,3.9896,987,1041.36,3937.74,0,18,3,3,2,0,0,NA,7592,0,NA,0,NA,0,December,2022,2021
A3318200622225003,0,CITY OF BUCKLAND,Buckland,7758.34,NA,0,416,98387,68912,12365,12360,2028,2.5111,14423,976.92,36217.6,0,107,18,12,6,3,0,NA,185026,0,wind,24186,NA,0,December,2022,2021
A3318000622225003,0,ALASKA VILLAGE ELECTRIC COOP,Bethel; Oscarville,107438.87,NA,67650,0,1021454,1301585,919318,547799,0,0,284461,0,1013278.53,0,1719,1001,43,86,0,0,NA,3945370,0,wind,179162,NA,0,December,2022,2021
A3317900622225003,0,BEAVER JOINT UTILITIES,Beaver,6916.14,NA,0,0,7915,9052,5878,2065,420,4.0042,0,10534.7,0,0,33,7,3,4,4,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3318700622225003,0,CHIGNIK LAGOON POWER UTILITY,Chignik Lagoon,4200.78,NA,8306,3,20018,12310,4231,681,860,2.9973,4114,5723.88,12330.89,0,69,12,7,1,1,0,NA,53014,0,wind,0,NA,0,December,2022,2021
A3318900622225003,0,CHITINA ELECTRIC INC.,Chitina,3234.15,NA,2519,72,9304,21965,1255,3904,575,3.347,3500,15198.68,11714.5,0,41,31,2,2,1,0,NA,41443,0,NA,0,NA,0,December,2022,2021
A3318600622225003,0,CITY OF CHIGNIK,Chignik,2084.44,NA,3183,268,8862,21052,10035,947,0,1.643,4881,4065.95,8019.48,0,52,38,10,1,0,0,NA,48796,0,NA,0,NA,0,December,2022,2021
A3318500622225003,0,NATIVE VILLAGE OF CHENEGA,Chenega Bay,3301.72,0,1386,53,6798,7030,6797,830,0,4.4116,2214,2437.37,9767.28,0,26,15,9,3,0,0,NA,26203,0,wind,0,NA,0,December,2022,2021
A3317800622225003,0,ATMAUTLUAK TRIBAL UTILITIES,Atmautluak,18482.24,NA,3063,195,42401,34343,9795,1401,288,3.9505,7748,0,30608.47,0,75,11,8,4,2,0,NA,103372,0,NA,0,NA,0,December,2022,2021
A3317600622225003,0,ANIAK LIGHT & POWER,Aniak,28637.09,NA,2670,535,84637,79944,4858,33400,7765,2.66,20069,50576,53383.54,0,169,22,2,6,2,0,NA,253100,0,NA,0,NA,0,December,2022,2021
A3317500622225003,0,CITY OF ATKA,Atka,2518.54,NA,2978,58,10723,12983,6475,4700,88,4.7799,487,2600,2327.81,0,31,17,9,6,1,0,NA,10152,33200,NA,0,NA,0,December,2022,2021
A3317400622225003,0,KARLUK IRA TRIBAL COUNCIL,Karluk,2445.21,NA,227,45,6661,8638,5417,0,30,2.9643,1833,7630.79,5433.56,0,13,10,4,0,0,0,NA,21545,0,NA,0,NA,0,December,2022,2021
A3316900622225003,0,ALASKA VILLAGE ELECTRIC COOP,Togiak,27887.86,NA,4004,0,111763,28675,55617,87336,0,0,21954,0,61545.84,0,214,38,19,35,0,0,NA,293732,0,NA,0,NA,0,December,2022,2021
A3317000622225003,0,ALASKA VILLAGE ELECTRIC COOP,Toksook Bay,18816.11,NA,13242,0,71784,5200,50857,30166,0,0,33263,0,89094.95,0,130,29,13,9,0,0,NA,339817,0,wind,26260,NA,0,December,2022,2021
A3317200622225003,0,ALASKA VILLAGE ELECTRIC COOP,Upper Kalskag,7418.47,NA,3758,0,34849,5280,15113,19195,0,0,7900,0,20452.31,0,69,17,3,9,0,0,NA,153755,0,NA,0,NA,0,December,2022,2021
A3317100622225003,0,ALASKA VILLAGE ELECTRIC COOP,Tununak,9294.1,NA,0,0,40270,0,22782,32598,0,0,0,0,0,0,92,16,9,9,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3317300622225003,0,ALASKA VILLAGE ELECTRIC COOP,Wales,5278.61,NA,3724,0,17555,3284,14297,18100,0,0,8157,0,23777.66,0,37,12,5,13,0,0,NA,59736,0,NA,0,NA,0,December,2022,2021
A3316850622225003,0,ALASKA VILLAGE ELECTRIC COOP,Teller,8203.31,NA,3332,0,29783,3590,16691,24006,0,0,3779,0,10151.53,0,72,17,7,19,0,0,NA,80186,0,NA,0,NA,0,December,2022,2021
A3316800622225003,0,ALASKA VILLAGE ELECTRIC COOP,Stebbins,16091.69,NA,10133,0,78990,16579,30467,32414,0,0,22822,0,62336.01,0,142,20,10,19,0,0,NA,367503,0,NA,0,NA,0,December,2022,2021
A3316700622225003,0,ALASKA VILLAGE ELECTRIC COOP,St. Michael,15409.15,NA,0,0,67686,17692,59115,40202,0,0,0,0,0,0,87,23,10,17,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3316600622225003,0,ALASKA VILLAGE ELECTRIC COOP,St. Mary's,23113.8,NA,9456,0,84425,29498,69240,64437,0,0,-84503,0,-218719.12,0,177,43,17,17,0,0,NA,304153,0,wind,261160,NA,0,December,2022,2021
A3316400622225003,0,ALASKA VILLAGE ELECTRIC COOP,Shishmaref,18229.89,NA,4978,0,72503,17395,27908,36245,0,0,13378,0,38816.26,0,149,24,10,24,0,0,NA,176399,0,NA,0,NA,0,December,2022,2021
A3316500622225003,0,ALASKA VILLAGE ELECTRIC COOP,Shungnak,21131.69,NA,6872,0,50405,12933,21146,20763,0,0,27862,0,99497.99,0,63,13,9,6,0,0,NA,187520,0,wind,8,NA,0,December,2022,2021
A3316200622225003,0,ALASKA VILLAGE ELECTRIC COOP,Shageluk,4963.88,NA,901,0,14094,8651,8051,8873,0,0,3229,0,8688.91,0,38,10,8,7,0,0,NA,42912,0,NA,0,NA,0,December,2022,2021
A3316300622225003,0,ALASKA VILLAGE ELECTRIC COOP,Shaktoolik,7139.47,NA,3214,0,41534,13470,16887,21814,0,0,7506,0,19921.68,0,63,17,4,18,0,0,NA,84634,0,wind,16048,NA,0,December,2022,2021
A3315900622225003,0,ALASKA VILLAGE ELECTRIC COOP,Savoonga,21906.22,NA,3222,0,104147,4083,59712,55390,0,0,7469,0,19739.07,0,162,22,9,23,0,0,NA,234139,0,NA,0,NA,0,December,2022,2021
A3316100622225003,0,ALASKA VILLAGE ELECTRIC COOP,Selawik,34192.57,NA,2987,0,135609,21584,90690,53557,0,0,26074,0,74889.74,0,169,24,16,18,0,0,NA,322702,0,NA,0,NA,0,December,2022,2021
A3316000622225003,0,ALASKA VILLAGE ELECTRIC COOP,Scammon Bay,18758.16,NA,3749,0,59763,5679,36276,46147,0,0,14947,0,38923.48,0,122,17,8,24,0,0,NA,160622,0,NA,0,NA,0,December,2022,2021
A3315700622225003,0,ALASKA VILLAGE ELECTRIC COOP,Quinhagak,24919.85,NA,4101,0,120429,26590,53996,36161,0,0,7991,0,20768.61,0,186,23,12,6,0,0,NA,177311,0,wind,73855,NA,0,December,2022,2021
A3315800622225003,0,ALASKA VILLAGE ELECTRIC COOP,Russian Mission,9875.02,NA,2446,0,36726,3147,10624,32799,0,0,9797,0,27192.56,0,77,7,7,8,0,0,NA,90373,0,NA,0,NA,0,December,2022,2021
A3315600622225003,0,ALASKA VILLAGE ELECTRIC COOP,Pitkas Point,4594.28,NA,0,0,16514,0,19650,0,0,0,0,0,0,0,28,6,6,0,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3315500622225003,0,ALASKA VILLAGE ELECTRIC COOP,Pilot Station,20726.35,NA,2120,0,70993,21724,33632,91912,0,0,29783,0,82403.61,0,131,15,12,13,0,0,NA,211375,0,NA,0,NA,0,December,2022,2021
A3315400622225003,0,ALASKA VILLAGE ELECTRIC COOP,Old Harbor,11685.85,NA,2980,0,35551,0,22678,9870,0,0,4444,0,14248.35,0,89,22,11,4,0,0,NA,83063,0,NA,0,NA,0,December,2022,2021
A3315200622225003,0,ALASKA VILLAGE ELECTRIC COOP,Nulato,13982.11,NA,1578,0,38248,0,26519,17094,0,0,12241,0,37413.4,0,103,18,15,11,0,0,NA,100175,0,NA,0,NA,0,December,2022,2021
A3315300622225003,0,ALASKA VILLAGE ELECTRIC COOP,Nunapitchuk,15345,NA,0,0,67336,10337,16910,29127,0,0,0,0,0,0,124,16,12,11,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3315000622225003,0,ALASKA VILLAGE ELECTRIC COOP,Noatak,45441.37,NA,6261,0,89409,12256,34424,41947,0,0,16462,0,217784.03,0,121,13,7,17,0,0,NA,191453,0,NA,0,NA,0,December,2022,2021
A3315100622225003,0,ALASKA VILLAGE ELECTRIC COOP,Noorvik,25415.18,NA,3035,0,97759,13714,47723,36029,0,0,26729,0,79604.3,0,135,18,10,19,0,0,NA,215081,0,NA,0,NA,0,December,2022,2021
A3314900622225003,0,ALASKA VILLAGE ELECTRIC COOP,Nightmute,6747.76,NA,0,0,30110,2400,11258,40066,0,0,0,0,0,0,53,10,7,11,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3314800622225003,0,ALASKA VILLAGE ELECTRIC COOP,New Stuyahok,15195.78,NA,4279,0,54741,7155,27508,39669,0,0,16647,0,50062.52,0,103,17,10,22,0,0,NA,184194,0,NA,0,NA,0,December,2022,2021
A3314700622225003,0,ALASKA VILLAGE ELECTRIC COOP,Mt. Village,21382.03,NA,0,0,87665,27653,50518,85514,0,0,0,0,0,0,170,33,17,20,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3314600622225003,0,ALASKA VILLAGE ELECTRIC COOP,Minto,8540.74,NA,739,0,40566,0,33623,9186,0,0,8524,0,20721,0,78,11,7,7,0,0,NA,82394,0,NA,0,NA,0,December,2022,2021
A3314500622225003,0,ALASKA VILLAGE ELECTRIC COOP,Mekoryuk,9724.73,NA,4578,0,28296,9473,23085,20458,0,0,1184,0,3087.64,0,88,22,13,8,0,0,NA,91727,0,NA,0,NA,0,December,2022,2021
A3314400622225003,0,ALASKA VILLAGE ELECTRIC COOP,Marshall,16698.41,NA,1756,0,63857,7208,36125,38211,0,0,9476,0,26053.32,0,106,17,18,7,0,0,NA,152067,0,NA,0,NA,0,December,2022,2021
A3314300622225003,0,ALASKA VILLAGE ELECTRIC COOP,Lower Kalskag,8723.92,NA,0,0,40032,5344,12028,7613,0,0,0,0,0,0,83,12,4,3,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3314200622225003,0,ALASKA VILLAGE ELECTRIC COOP,Koyuk,11637.73,NA,1826,0,51375,14146,28143,27185,0,0,10360,0,27399.09,0,81,22,10,18,0,0,NA,127110,0,NA,0,NA,0,December,2022,2021
A3314100622225003,0,ALASKA VILLAGE ELECTRIC COOP,Kivalina,12744.58,NA,4058,0,60103,63186,28243,29090,0,0,14775,0,42232.86,0,90,18,9,8,0,0,NA,191073,0,NA,0,NA,0,December,2022,2021
A3314000622225003,0,ALASKA VILLAGE ELECTRIC COOP,Kiana,17808.22,NA,3984,0,89602,19183,35617,33177,0,0,28079,0,80791.71,0,113,30,12,6,0,0,NA,179294,0,NA,0,NA,0,December,2022,2021
A3313800622225003,0,ALASKA VILLAGE ELECTRIC COOP,Kaltag,8931.82,NA,2102,0,27662,0,18493,19069,0,0,5583,0,16090.77,0,64,13,11,11,0,0,NA,71972,0,solar,3,NA,0,December,2022,2021
A3313900622225003,0,ALASKA VILLAGE ELECTRIC COOP,Kasigluk,17865.16,NA,9863,0,72200,0,31191,38036,0,0,17324,0,44624.9,0,120,13,12,9,0,0,NA,217228,0,wind,47535,NA,0,December,2022,2021
A3313700622225003,0,ALASKA VILLAGE ELECTRIC COOP,Huslia,15297.95,NA,3829,0,54152,0,23206,26258,0,0,10179,0,30156.31,0,103,22,15,12,0,0,NA,108929,0,NA,0,NA,0,December,2022,2021
A3313500622225003,0,ALASKA VILLAGE ELECTRIC COOP,Holy Cross,7521.44,NA,2435,0,24851,0,19051,7007,0,0,3171,0,8861.99,0,71,12,9,8,0,0,NA,53216,0,NA,0,NA,0,December,2022,2021
A3313600622225003,0,ALASKA VILLAGE ELECTRIC COOP,Hooper Bay,36405.14,NA,9211,0,149703,35617,78138,71347,0,0,19452,0,49573.42,0,263,32,10,32,0,0,NA,322702,0,wind,33773,NA,0,December,2022,2021
A3311400622225003,0,ALASKA POWER & TELEPHONE,Hollis,574.26,NA,2768,0,70696,236209,222,4037,0,2.8,0,0,0,0,130,25,1,10,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3311500622225003,0,ALASKA POWER & TELEPHONE,Hydaburg,844.16,NA,3325,0,63013,53046,14644,30598,0,2.8,0,0,0,0,114,50,10,8,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3311700622225003,0,ALASKA POWER & TELEPHONE,Naukati,362.69,NA,1464,0,37648,12642,0,5179,0,2.8,0,0,0,0,86,17,0,3,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3311600622225003,0,ALASKA POWER & TELEPHONE,Mentasta,5374.32,NA,0,0,17244,36841,2165,7788,0,2.7,0,0,0,0,51,18,4,6,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3311550622225003,0,ALASKA POWER & TELEPHONE,Klawock,2732.72,NA,15127,0,221326,389046,46407,37640,0,2.8,0,0,0,0,400,137,22,15,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3311100622225003,0,ALASKA POWER & TELEPHONE,Eagle; Eagle Village,12812.58,NA,8495,145,25435,13778,7780,23813,0,2.85,7014,0,19989.9,0,138,17,12,17,0,0,NA,87687,0,NA,0,NA,0,December,2022,2021
A3311000622225003,0,ALASKA POWER & TELEPHONE,Dot Lake; Dot Lake Village,2969.89,NA,0,0,10047,14741,5850,10375,0,2.69,0,0,0,0,25,11,6,4,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3311300622225003,0,ALASKA POWER & TELEPHONE,Healy Lake,1627.76,NA,208,26,2184,1944,8365,0,0,2.8,1398,0,3914.4,0,8,4,3,0,0,0,NA,13941,0,NA,0,NA,0,December,2022,2021
A3311200622225003,0,ALASKA POWER & TELEPHONE,Haines; Covenant Life,2190,"LUTAK, GOAT LK, KASIDAYA, IPEC",38211,2964,553696,536755,106897,117252,0,2.7075,16668,0,45128.61,1239398,1162,350,39,30,0,0,NA,230977,0,NA,0,NA,0,December,2022,2021
A3310500622225003,0,ALASKA POWER & TELEPHONE,Allakaket; Alatna,17329.87,NA,2505,112,18458,5433,19656,14281,0,4.85,5094,0,24705.9,0,67,9,18,7,0,0,NA,64920,0,NA,0,NA,0,December,2022,2021
A3310700622225003,0,ALASKA POWER & TELEPHONE,Chistochina,5373.29,NA,132,0,14575,12373,2895,2028,0,2.7,0,0,0,0,50,16,2,3,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3310600622225003,0,ALASKA POWER & TELEPHONE,Bettles; Evansville,3465.02,NA,2145,128,10949,9568,4342,29043,0,3.25,4908,0,15951,0,34,14,7,15,0,0,NA,57500,0,NA,0,NA,0,December,2022,2021
A3310900622225003,0,ALASKA POWER & TELEPHONE,Craig,4325.82,BLK BEAR LK/SO. FORK/HILANGAAY,22274,6778,343415,315580,104148,62007,0,2.8,37908,0,106142.4,2376856,655,320,43,21,0,0,NA,499861,0,NA,0,NA,0,December,2022,2021
A3310800622225003,0,ALASKA POWER & TELEPHONE,Coffman Cove,827.15,NA,3792,0,82480,22681,7587,8560,0,2.8,0,0,0,0,191,49,14,4,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3310200622225003,0,AKIACHAK NATIVE COMMUNITY,Akiachak,16486.17,NA,2775,479,74759,33198,5746,39710,4927,3.0994,14205,44100.92,44026.98,0,190,34,11,9,3,0,NA,192354,0,NA,0,NA,0,December,2022,2021
A3310400622225003,0,CITY OF AKUTAN,Akutan,20821.42,NA,10917,94,17797,19086,12888,145,0,2.3473,4004,30531.76,9398.59,0,50,28,11,1,0,0,NA,49549,15549,NA,0,NA,0,December,2022,2021
A3310100622225003,0,AKHIOK/KAGUYAK ELECTRIC,Akhiok,4047.12,NA,1430,0,13158,19102,2776,1109,0,3.8391,2250,0,8637.98,0,27,7,8,1,0,0,NA,42955,0,NA,0,NA,0,December,2022,2021
A3310050622225003,0,TDX ADAK GENERATING LLC,Adak,19718.01,0,38329,243,17252,30234,18982,49196,0,4.48,12762,122535.48,57173.76,0,79,79,11,15,0,0,NA,186451,0,wind,0,NA,0,December,2022,2021
A3313300622225003,0,ALASKA VILLAGE ELECTRIC COOP,Goodnews Bay,11146.28,NA,1550,0,46996,3901,13591,14155,0,0,-236,0,-628.3,0,79,6,10,3,0,0,NA,82311,0,NA,0,NA,0,December,2022,2021
A3313200622225003,0,ALASKA VILLAGE ELECTRIC COOP,Gambell,24717.5,NA,12217,0,100938,14088,51386,52366,0,0,20761,0,56148.13,0,164,16,15,20,0,0,NA,221720,0,wind,30485,NA,0,December,2022,2021
A3313400622225003,0,ALASKA VILLAGE ELECTRIC COOP,Grayling,9278.65,NA,1766,0,25185,3397,17325,7038,0,0,3716,0,10816.53,0,72,19,10,5,0,0,NA,57338,0,NA,0,NA,0,December,2022,2021
A3313000622225003,0,ALASKA VILLAGE ELECTRIC COOP,Elim,13385.11,NA,1562,0,53693,10917,28283,34975,0,0,14421,0,38733.36,0,91,17,12,19,0,0,NA,136043,0,NA,0,NA,0,December,2022,2021
A3313100622225003,0,ALASKA VILLAGE ELECTRIC COOP,Emmonak,30759.18,NA,10118,0,118332,62218,80164,71419,0,0,34357,0,89781.71,0,214,38,20,28,0,0,NA,515703,0,wind,64868,NA,0,December,2022,2021
A3312800622225003,0,ALASKA VILLAGE ELECTRIC COOP,Chevak,23151.01,NA,11451,0,109300,15879,46682,64251,0,0,37891,0,100551.35,0,211,21,10,20,0,0,NA,164266,0,wind,93285,NA,0,December,2022,2021
A3312900622225003,0,ALASKA VILLAGE ELECTRIC COOP,Eek,12047.99,NA,1999,0,50339,12127,44734,14972,0,0,11214,0,28865.96,0,108,32,7,6,0,0,NA,129604,0,NA,0,NA,0,December,2022,2021
A3312700622225003,0,ALASKA VILLAGE ELECTRIC COOP,Brevig Mission,14342.28,NA,4915,0,52992,4740,27672,36866,0,0,6426,0,17645.15,0,89,9,8,21,0,0,NA,130721,0,NA,0,NA,0,December,2022,2021
A3312600622225003,0,ALASKA VILLAGE ELECTRIC COOP,Anvik,5273.25,NA,859,0,12865,0,12181,7242,0,0,4515,0,12729.59,0,35,9,11,11,0,0,NA,36794,0,NA,0,NA,0,December,2022,2021
A3312200622225003,0,ALASKA POWER & TELEPHONE,Tok; Tanacross,79162.12,NA,20157,1878,438318,268939,29582,122859,0,2.69,71119,0,191310.11,0,785,131,33,49,0,0,NA,1047120,0,NA,0,NA,0,December,2022,2021
A3312300622225003,0,ALASKA POWER & TELEPHONE,Whale Pass,254.43,NA,2104,77,22696,6180,593,1900,0,2.8,3607,0,10099.6,0,84,16,2,3,0,0,NA,38106,0,NA,0,NA,0,December,2022,2021
A3312500622225003,0,ALASKA VILLAGE ELECTRIC COOP,Ambler,16270.84,NA,5533,0,61837,4327,32530,53018,0,0,11941,0,41367.21,0,78,13,12,9,0,0,NA,141249,0,NA,0,NA,0,December,2022,2021
A3312400622225003,0,ALASKA VILLAGE ELECTRIC COOP,Alakanuk,21490.66,NA,0,0,83645,13358,45479,57466,0,0,0,0,0,0,154,19,10,16,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3311900622225003,0,ALASKA POWER & TELEPHONE,Skagway,1060.22,GOAT LAKE/KASIDAYA,19060,2029,282705,458683,68385,135181,0,2.7075,5697,0,15424.63,923820,593,558,41,59,0,0,NA,79613,44479,NA,0,NA,0,December,2022,2021
A3311800622225003,0,ALASKA POWER & TELEPHONE,Northway; Northway Village,14089.51,NA,936,210,37627,32697,10093,26569,0,2.75,9479,0,26067.25,0,90,21,6,16,0,0,NA,120000,0,NA,0,NA,0,December,2022,2021
A3312100622225003,0,ALASKA POWER & TELEPHONE,Thorne Bay; Kasaan,1726.08,NA,5023,0,131977,62032,30019,42117,0,2.8,0,0,0,0,324,119,30,31,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3312000622225003,0,ALASKA POWER & TELEPHONE,Tetlin,5365.21,NA,0,0,19986,11541,6999,8057,0,2.69,0,0,0,0,49,6,5,4,0,0,NA,0,0,NA,0,NA,0,December,2022,2021
A3311950622225003,0,ALASKA POWER & TELEPHONE,Slana,6942.29,NA,1667,271,25588,5649,144,11918,0,2.7,13609,0,36744.3,0,74,12,1,5,0,0,NA,159541,0,NA,0,NA,0,December,2022,2021
A3311950722225003,0,ALASKA POWER & TELEPHONE,Slana,7367.58,NA,1656,206,27719,5725,154,11371,0,2.8504,11162,0,31816.16,0,73,12,1,5,0,0,NA,151170,0,NA,0,NA,0,January,2022,2022
A3312000722225003,0,ALASKA POWER & TELEPHONE,Tetlin,5616.48,NA,0,0,21989,11327,7571,7889,0,2.846,0,0,0,0,49,6,5,4,0,0,NA,0,0,NA,0,NA,0,January,2022,2022
A3312100722225003,0,ALASKA POWER & TELEPHONE,Thorne Bay; Kasaan,1067.91,NA,5805,0,225936,96734,41527,51357,0,2.8,0,0,0,0,324,118,30,30,0,0,NA,0,0,NA,0,NA,0,January,2022,2022
A3311800722225003,0,ALASKA POWER & TELEPHONE,Northway; Northway Village,13003.62,NA,888,231,40704,33244,10447,26862,0,2.8944,9465,0,27395.5,0,90,21,6,16,0,0,NA,123200,0,NA,0,NA,0,January,2022,2022
A3311900722225003,0,ALASKA POWER & TELEPHONE,Skagway,1193.82,GOAT LAKE & KASIDAYA,21259,2366,342942,536396,80283,153651,0,2.7075,3135,0,8488.01,1152253,590,540,41,58,0,0,NA,40220,25036,NA,0,NA,0,January,2022,2022
A3312400722225003,0,ALASKA VILLAGE ELECTRIC COOP,Alakanuk,21451.33,NA,0,0,96685,13728,44855,60263,0,0,0,0,0,0,155,18,10,16,0,0,NA,0,0,NA,0,NA,0,January,2022,2022
A3312500722225003,0,ALASKA VILLAGE ELECTRIC COOP,Ambler,14742.32,NA,4169,0,79156,2028,26685,51959,0,0,10343,0,35831.25,0,78,13,12,9,0,0,NA,173176,0,NA,0,NA,0,January,2022,2022
A3312300722225003,0,ALASKA POWER & TELEPHONE,Whale Pass,152.56,NA,2103,92,33240,6569,1368,2031,0,2.8,3792,0,10617.6,0,83,16,2,3,0,0,NA,44707,0,NA,0,NA,0,January,2022,2022
A3312200722225003,0,ALASKA POWER & TELEPHONE,Tok; Tanacross,77975.14,NA,21363,1907,442229,272279,28118,133870,0,2.846,74884,0,213119.86,0,776,130,33,49,0,0,NA,1072040,0,NA,0,NA,0,January,2022,2022
A3312600722225003,0,ALASKA VILLAGE ELECTRIC COOP,Anvik,5573.12,NA,810,0,14567,0,12512,8494,0,0,3232,0,9112.3,0,35,9,11,11,0,0,NA,37896,0,NA,0,NA,0,January,2022,2022
A3312700722225003,0,ALASKA VILLAGE ELECTRIC COOP,Brevig Mission,14756.23,NA,6551,0,60583,4730,29789,39115,0,0,9902,0,27189.9,0,87,10,8,21,0,0,NA,135656,0,NA,0,NA,0,January,2022,2022
A3312900722225003,0,ALASKA VILLAGE ELECTRIC COOP,Eek,12395.29,NA,1552,0,56593,12017,51642,17035,0,0,10091,0,25975.24,0,109,31,7,6,0,0,NA,131760,0,NA,0,NA,0,January,2022,2022
A3312800722225003,0,ALASKA VILLAGE ELECTRIC COOP,Chevak,24511.25,NA,10350,0,127007,15339,47377,69282,0,0,13447,0,35685.65,0,213,22,10,20,0,0,NA,176714,0,wind,84866,NA,0,January,2022,2022
A3313100722225003,0,ALASKA VILLAGE ELECTRIC COOP,Emmonak,30783.55,NA,10241,0,123495,52190,80992,75056,0,0,34950,0,91331.34,0,212,39,20,28,0,0,NA,503311,0,wind,55078,NA,0,January,2022,2022
A3313000722225003,0,ALASKA VILLAGE ELECTRIC COOP,Elim,13713.95,NA,1657,0,56750,10727,31204,35881,0,0,9870,0,26509.83,0,93,18,12,19,0,0,NA,133587,0,NA,0,NA,0,January,2022,2022
A3313400722225003,0,ALASKA VILLAGE ELECTRIC COOP,Grayling,9493.66,NA,1503,0,26191,3306,16275,7103,0,0,4356,0,12679.44,0,72,19,10,6,0,0,NA,53254,0,NA,0,NA,0,January,2022,2022
A3313200722225003,0,ALASKA VILLAGE ELECTRIC COOP,Gambell,26931.81,NA,5892,0,100200,24036,57375,51945,0,0,15973,0,43200.58,0,164,17,15,20,0,0,NA,225214,0,wind,3666,NA,0,January,2022,2022
A3313300722225003,0,ALASKA VILLAGE ELECTRIC COOP,Goodnews Bay,11526.08,NA,1742,0,50773,4141,14675,16003,0,0,5929,0,15784.78,0,79,6,10,3,0,0,NA,83581,0,NA,0,NA,0,January,2022,2022
A3310050722225003,0,TDX ADAK GENERATING LLC,Adak,19427.05,NA,38329,256,15552,26265,18630,39125,0,4.48,14831,86279.07,66442.88,0,81,77,13,15,0,0,NA,186451,0,wind,0,NA,0,January,2022,2022
A3310100722225003,0,AKHIOK/KAGUYAK ELECTRIC,Akhiok,2427.25,NA,774,101,5753,10849,1318,489,0,3.8391,3008,0,11548.01,0,27,7,8,1,0,0,NA,20481,0,NA,0,NA,0,January,2022,2022
A3310400722225003,0,CITY OF AKUTAN,Akutan,23880.94,NA,11380,103,22034,24267,14809,718,0,2.3473,5338,23221.6,12529.89,0,50,28,11,1,0,0,NA,64012,15555,NA,0,NA,0,January,2022,2022
